row_id,session_id,user_id,device_type,form_step,field_name,mouse_velocity_px_s,mouse_acceleration_px_s2,hesitation_time_ms,time_on_field_ms,click_count,rage_click,click_error_rate,scroll_jitter_count,correction_count,previous_attempts,cognitive_load_score,ui_action_triggered,session_abandoned
202,SESS00022,USER9840,desktop,4,existing_debts,327.54,77.73,666.9,3308.7,1,0,0.418,0,0,0,19.05,no_action,0
203,SESS00022,USER9840,desktop,5,state,431.49,234.11,389.0,2379.2,2,0,0.243,3,1,1,37.76,show_inline_hint,0
204,SESS00022,USER9840,desktop,6,city,203.96,202.89,848.6,4261.4,1,0,0.251,1,2,2,11.82,no_action,0
205,SESS00022,USER9840,desktop,7,annual_income,375.3,205.36,1492.9,3250.7,4,0,0.151,2,2,0,45.98,show_inline_hint,0
206,SESS00022,USER9840,desktop,8,credit_score_range,296.01,189.19,1213.5,3516.7,2,0,0.119,2,0,0,23.46,no_action,0
207,SESS00022,USER9840,desktop,8,zip_code,264.22,179.19,1180.4,6128.1,2,0,0.327,0,1,0,11.21,no_action,0
208,SESS00022,USER9840,desktop,8,credit_score_range,270.23,363.59,993.0,5850.6,5,0,0.207,0,1,1,32.15,show_inline_hint,0
209,SESS00022,USER9840,desktop,8,employment_status,266.94,97.09,1372.8,3987.1,3,0,0.271,0,0,0,21.54,no_action,0
210,SESS00022,USER9840,desktop,8,annual_income,299.67,204.89,1141.4,3399.5,6,1,0.215,2,2,0,41.36,show_inline_hint,0
211,SESS00023,USER4379,desktop,1,collateral_details,157.62,207.09,786.0,2188.1,1,0,0.296,0,0,0,20.45,no_action,0
212,SESS00023,USER4379,desktop,2,tax_id_number,225.53,154.18,732.0,6453.2,2,0,0.1,0,2,0,24.0,no_action,0
213,SESS00023,USER4379,desktop,3,existing_debts,68.46,164.2,610.6,3194.5,1,0,0.075,0,0,0,15.53,no_action,0
214,SESS00023,USER4379,desktop,4,routing_number,358.37,134.82,1564.2,1509.8,4,0,0.326,3,1,0,39.71,show_inline_hint,0
215,SESS00023,USER4379,desktop,5,phone_number,474.67,224.38,333.0,500.0,3,0,0.278,1,0,0,32.08,show_inline_hint,0
216,SESS00023,USER4379,desktop,6,credit_score_range,137.44,301.36,656.3,2517.4,3,0,0.557,0,1,0,26.65,no_action,0
217,SESS00023,USER4379,desktop,7,bank_account_number,252.07,183.09,1075.7,6287.6,2,0,0.305,2,0,0,23.72,no_action,0
218,SESS00023,USER4379,desktop,8,signature_confirmation,218.91,187.77,921.1,3682.6,2,0,0.365,0,3,0,33.23,show_inline_hint,0
219,SESS00023,USER4379,desktop,8,collateral_details,254.56,100.6,679.1,6150.1,1,0,0.158,0,1,0,23.34,no_action,0
220,SESS00023,USER4379,desktop,8,date_of_birth,275.6,120.46,715.8,3832.1,4,0,0.459,1,1,0,27.57,no_action,0
221,SESS00023,USER4379,desktop,8,zip_code,422.44,487.83,2156.4,6537.7,1,0,0.3,4,1,1,55.27,simplify_field,0
222,SESS00024,USER8558,desktop,1,signature_confirmation,259.95,424.66,1685.9,3983.3,3,0,0.258,1,1,2,48.96,show_inline_hint,0
223,SESS00024,USER8558,desktop,2,address_line1,405.62,345.02,1033.5,500.0,3,0,0.388,2,1,0,48.4,show_inline_hint,0
224,SESS00024,USER8558,desktop,3,employment_status,306.68,284.97,1764.0,7059.0,2,0,0.238,2,3,0,44.09,show_inline_hint,0
225,SESS00024,USER8558,desktop,4,date_of_birth,453.57,217.77,1637.6,4899.8,3,0,0.238,3,0,0,39.51,show_inline_hint,0
226,SESS00024,USER8558,desktop,5,bank_account_number,210.21,322.59,977.7,6446.9,5,0,0.332,0,1,0,38.79,show_inline_hint,0
227,SESS00024,USER8558,desktop,6,email,446.68,225.19,1988.0,1602.1,4,0,0.35,1,3,0,48.43,show_inline_hint,0
228,SESS00024,USER8558,desktop,7,state,336.65,330.56,1852.2,7016.7,8,0,0.422,2,0,0,54.51,simplify_field,0
229,SESS00025,USER2395,desktop,1,state,225.14,98.48,758.4,5133.6,1,0,0.045,0,0,0,14.81,no_action,0
230,SESS00025,USER2395,desktop,2,annual_income,227.03,140.2,771.2,4216.2,1,0,0.344,0,0,0,21.07,no_action,0
231,SESS00025,USER2395,desktop,3,full_name,306.25,260.79,945.0,3454.7,5,1,0.377,0,0,1,24.89,no_action,0
232,SESS00025,USER2395,desktop,4,loan_amount,253.96,235.25,705.0,7214.8,4,0,0.287,1,2,0,20.17,no_action,0
233,SESS00025,USER2395,desktop,5,credit_score_range,422.28,222.39,1055.2,2578.4,2,0,0.594,3,1,0,42.38,show_inline_hint,0
234,SESS00025,USER2395,desktop,6,state,262.99,195.77,922.6,4045.4,1,0,0.312,2,0,0,27.07,no_action,0
235,SESS00026,USER3357,desktop,1,credit_score_range,194.43,116.68,1254.1,4609.8,1,0,0.028,3,1,2,20.26,no_action,0
236,SESS00026,USER3357,desktop,2,routing_number,242.78,91.68,578.1,3864.7,3,0,0.245,1,1,0,32.0,show_inline_hint,0
237,SESS00026,USER3357,desktop,3,address_line1,159.86,80.04,1058.3,4417.1,3,0,0.511,1,1,0,23.67,no_action,0
238,SESS00026,USER3357,desktop,4,address_line1,212.32,135.64,1472.5,1096.1,1,0,0.346,1,0,0,23.09,no_action,0
239,SESS00026,USER3357,desktop,5,employment_status,409.43,124.67,882.4,4347.8,6,0,0.179,1,0,1,38.92,show_inline_hint,0
240,SESS00026,USER3357,desktop,6,phone_number,125.44,277.1,1705.9,1753.5,2,0,0.655,2,1,1,44.3,show_inline_hint,0
241,SESS00026,USER3357,desktop,7,collateral_details,310.08,207.47,1049.0,534.9,1,0,0.097,3,0,0,34.18,show_inline_hint,0
242,SESS00026,USER3357,desktop,8,credit_score_range,240.87,177.44,788.4,3817.7,3,0,0.192,0,0,0,20.72,no_action,0
243,SESS00026,USER3357,desktop,8,bank_account_number,226.43,147.97,1151.3,5007.1,1,0,0.086,0,0,1,31.73,show_inline_hint,0
244,SESS00026,USER3357,desktop,8,loan_amount,173.49,176.14,983.8,3776.9,3,0,0.346,1,0,1,20.54,no_action,0
245,SESS00026,USER3357,desktop,8,routing_number,327.65,372.58,2229.5,1712.7,3,0,0.513,2,2,0,54.24,simplify_field,0
246,SESS00027,USER5946,tablet,1,address_line1,254.49,77.3,1062.4,3185.0,6,1,0.195,1,0,0,33.15,show_inline_hint,0
247,SESS00027,USER5946,tablet,2,city,183.08,65.5,639.0,3466.1,2,0,0.114,0,0,0,19.77,no_action,0
248,SESS00027,USER5946,tablet,3,loan_purpose,247.67,90.83,543.3,4261.7,3,0,0.074,0,1,0,15.84,no_action,0
249,SESS00027,USER5946,tablet,4,bank_account_number,185.17,11.19,362.4,1943.7,2,0,0.055,1,1,0,11.02,no_action,0
250,SESS00027,USER5946,tablet,5,state,379.51,212.82,487.2,4162.3,3,0,0.062,0,1,0,27.73,no_action,0
251,SESS00027,USER5946,tablet,6,zip_code,57.59,214.16,480.4,3626.9,2,0,0.14,1,0,0,20.36,no_action,0
252,SESS00027,USER5946,tablet,7,routing_number,262.97,174.28,948.4,2372.5,3,0,0.393,0,1,0,35.39,show_inline_hint,0
253,SESS00027,USER5946,tablet,8,co_applicant_info,496.26,239.31,1524.6,3631.1,2,0,0.536,0,4,1,50.04,simplify_field,0
254,SESS00027,USER5946,tablet,8,tax_id_number,269.21,138.23,1097.3,3142.3,6,1,0.249,3,1,0,34.37,show_inline_hint,0
255,SESS00027,USER5946,tablet,8,date_of_birth,411.15,85.54,1019.0,6352.8,6,0,0.427,1,0,0,39.52,show_inline_hint,0
256,SESS00027,USER5946,tablet,8,email,315.54,275.29,1178.7,500.0,5,1,0.426,2,2,0,43.83,show_inline_hint,0
257,SESS00027,USER5946,tablet,8,collateral_details,363.31,207.43,1742.5,3769.8,3,0,0.249,1,4,0,50.07,simplify_field,0
258,SESS00028,USER6446,desktop,1,routing_number,561.41,324.13,1751.6,1854.7,5,1,0.54,4,1,0,64.23,simplify_field,0
259,SESS00028,USER6446,desktop,2,co_applicant_info,476.86,714.01,2010.3,6339.2,6,0,0.663,3,2,0,77.51,trigger_wizard_regeneration,0
260,SESS00028,USER6446,desktop,3,loan_purpose,311.18,277.42,1818.0,5829.3,5,0,0.217,1,1,0,51.4,simplify_field,0
261,SESS00028,USER6446,desktop,4,city,621.74,370.12,2874.1,12767.1,7,0,0.221,5,2,1,69.78,simplify_field,0
262,SESS00028,USER6446,desktop,5,existing_debts,395.52,172.54,2301.5,8366.4,2,0,0.513,2,3,1,46.4,show_inline_hint,0
263,SESS00028,USER6446,desktop,6,state,155.34,353.21,2182.6,10595.1,5,0,0.27,2,3,1,54.13,simplify_field,0
264,SESS00028,USER6446,desktop,7,state,582.01,424.47,2077.4,2308.0,9,1,0.39,1,1,4,69.52,simplify_field,0
265,SESS00028,USER6446,desktop,8,signature_confirmation,839.64,618.51,2328.7,7378.0,7,0,0.684,2,5,3,84.62,trigger_wizard_regeneration,0
266,SESS00028,USER6446,desktop,8,date_of_birth,600.71,513.19,2956.9,6503.2,1,0,0.479,4,1,1,74.21,simplify_field,0
267,SESS00029,USER1675,desktop,1,routing_number,368.37,210.36,1226.9,811.8,2,0,0.371,3,0,0,39.8,show_inline_hint,0
268,SESS00029,USER1675,desktop,2,zip_code,249.09,320.22,700.8,6833.2,4,0,0.516,2,1,1,35.04,show_inline_hint,0
269,SESS00029,USER1675,desktop,3,loan_amount,240.52,342.78,1089.9,5296.4,1,0,0.267,2,1,0,35.24,show_inline_hint,0
270,SESS00029,USER1675,desktop,4,zip_code,185.78,262.31,1291.0,6000.5,6,0,0.084,3,2,2,39.07,show_inline_hint,0
271,SESS00029,USER1675,desktop,5,routing_number,309.39,360.85,438.0,5631.9,3,0,0.225,3,1,2,39.29,show_inline_hint,0
272,SESS00029,USER1675,desktop,6,signature_confirmation,324.03,147.57,2361.3,4519.0,3,0,0.134,3,0,1,43.32,show_inline_hint,0
273,SESS00030,USER4122,desktop,1,full_name,293.17,51.41,801.9,626.9,3,0,0.024,0,0,0,11.97,no_action,0
274,SESS00030,USER4122,desktop,2,phone_number,287.13,220.81,1091.8,1984.7,3,0,0.139,0,1,0,27.97,no_action,0
275,SESS00030,USER4122,desktop,3,annual_income,278.07,241.34,345.1,1545.0,1,0,0.115,0,1,0,25.23,no_action,0
276,SESS00030,USER4122,desktop,4,phone_number,299.68,207.06,1235.8,5589.5,7,0,0.363,2,1,2,35.15,show_inline_hint,0
277,SESS00030,USER4122,desktop,5,co_applicant_info,661.38,108.67,1313.0,2828.5,5,1,0.788,2,2,1,55.99,simplify_field,0
278,SESS00030,USER4122,desktop,6,email,38.08,146.9,1338.2,5990.0,4,0,0.365,5,1,2,26.3,no_action,0
279,SESS00030,USER4122,desktop,7,phone_number,298.78,173.43,948.4,1104.5,2,0,0.191,0,0,2,26.21,no_action,0
280,SESS00030,USER4122,desktop,8,loan_amount,258.26,358.24,1111.3,4306.8,3,0,0.462,0,3,0,32.12,show_inline_hint,0
281,SESS00030,USER4122,desktop,8,loan_amount,331.02,186.99,1741.6,6916.2,3,0,0.282,1,2,1,35.33,show_inline_hint,0
282,SESS00030,USER4122,desktop,8,co_applicant_info,282.38,254.81,841.2,5345.4,2,0,0.335,3,4,0,38.38,show_inline_hint,0
283,SESS00030,USER4122,desktop,8,address_line1,321.04,142.5,898.6,6410.3,4,0,0.375,2,3,1,42.96,show_inline_hint,0
284,SESS00031,USER7210,tablet,1,loan_purpose,426.65,250.74,1229.0,7521.4,4,0,0.724,1,2,0,36.58,show_inline_hint,0
285,SESS00031,USER7210,tablet,2,routing_number,418.11,265.89,1183.5,6446.0,3,0,0.339,2,2,1,36.67,show_inline_hint,0
286,SESS00031,USER7210,tablet,3,tax_id_number,405.71,319.08,1480.8,4774.7,4,0,0.63,4,4,1,45.45,show_inline_hint,0
287,SESS00031,USER7210,tablet,4,tax_id_number,189.99,286.09,1363.7,8114.1,2,0,0.131,5,5,1,32.4,show_inline_hint,0
288,SESS00031,USER7210,tablet,5,email,665.49,275.54,1564.4,6377.0,7,0,0.642,1,1,0,65.44,simplify_field,0
289,SESS00031,USER7210,tablet,6,bank_account_number,424.93,406.32,1515.2,5093.0,2,0,0.233,0,1,1,44.68,show_inline_hint,0
290,SESS00031,USER7210,tablet,7,existing_debts,662.61,442.99,1710.2,7471.7,6,0,0.564,1,0,1,60.61,simplify_field,0
291,SESS00031,USER7210,tablet,8,date_of_birth,622.17,297.69,2060.6,6260.1,8,0,0.325,3,2,2,56.92,simplify_field,0
292,SESS00031,USER7210,tablet,8,state,160.16,156.21,1151.4,3643.1,5,1,0.331,5,2,1,33.09,show_inline_hint,0
293,SESS00031,USER7210,tablet,8,loan_purpose,556.33,244.07,1583.0,5065.8,7,0,0.407,6,1,0,48.7,show_inline_hint,0
294,SESS00031,USER7210,tablet,8,bank_account_number,820.52,244.86,1996.9,6624.3,4,0,0.353,4,6,2,71.76,simplify_field,0
295,SESS00032,USER3411,desktop,1,loan_amount,51.1,147.17,1294.7,4568.5,2,0,0.391,3,2,1,24.36,no_action,0
296,SESS00032,USER3411,desktop,2,zip_code,311.7,131.39,1429.4,4284.6,5,0,0.319,2,4,0,47.94,show_inline_hint,0
297,SESS00032,USER3411,desktop,3,zip_code,166.11,505.99,2954.8,500.0,4,0,0.382,1,1,2,57.05,simplify_field,0
298,SESS00032,USER3411,desktop,4,loan_purpose,231.1,172.59,1650.1,5187.7,3,0,0.575,2,4,1,51.61,simplify_field,0
299,SESS00032,USER3411,desktop,5,phone_number,357.5,364.45,2329.5,7453.9,7,0,0.258,1,1,0,62.89,simplify_field,0
300,SESS00032,USER3411,desktop,6,address_line1,504.27,334.45,1272.9,7939.1,13,0,0.563,3,5,1,69.8,simplify_field,0
301,SESS00032,USER3411,desktop,7,full_name,521.24,615.44,1281.1,7859.1,10,0,0.326,3,3,2,63.22,simplify_field,0
302,SESS00032,USER3411,desktop,8,tax_id_number,659.41,257.8,2308.3,5182.0,8,0,0.369,1,5,0,71.4,simplify_field,0
303,SESS00032,USER3411,desktop,8,loan_amount,269.99,327.43,2154.7,8340.8,2,0,0.331,2,0,1,41.09,show_inline_hint,0
304,SESS00033,USER7677,tablet,1,signature_confirmation,274.36,108.53,1489.8,6822.5,2,0,0.528,0,0,0,23.73,no_action,0
305,SESS00033,USER7677,tablet,2,signature_confirmation,320.25,223.43,745.4,5677.7,2,0,0.365,1,1,0,31.41,show_inline_hint,0
306,SESS00033,USER7677,tablet,3,signature_confirmation,243.27,85.81,1287.5,3424.2,1,0,0.313,4,3,1,28.5,no_action,0
307,SESS00033,USER7677,tablet,4,signature_confirmation,176.89,147.54,682.9,2772.9,2,0,0.215,0,0,0,21.4,no_action,0
308,SESS00033,USER7677,tablet,5,state,382.5,271.93,2055.3,3796.5,5,1,0.248,4,2,1,47.64,show_inline_hint,0
309,SESS00033,USER7677,tablet,6,full_name,67.4,391.71,1203.3,5220.9,4,0,0.338,6,0,1,30.65,show_inline_hint,0
310,SESS00033,USER7677,tablet,7,state,223.24,315.01,1050.7,2288.6,2,0,0.244,0,0,0,21.12,no_action,0
311,SESS00033,USER7677,tablet,8,signature_confirmation,241.11,280.14,523.8,1427.2,2,0,0.255,2,3,1,21.74,no_action,0
312,SESS00033,USER7677,tablet,8,tax_id_number,505.73,257.84,1187.4,5320.3,4,0,0.222,1,0,1,37.89,show_inline_hint,0
313,SESS00033,USER7677,tablet,8,collateral_details,477.82,418.97,2021.8,9240.6,3,0,0.538,6,5,2,67.84,simplify_field,0
314,SESS00034,USER2220,desktop,1,annual_income,289.06,146.17,800.9,5112.7,5,0,0.473,2,0,1,32.45,show_inline_hint,0
315,SESS00034,USER2220,desktop,2,phone_number,370.14,130.78,1485.7,5826.7,2,0,0.362,3,1,2,34.28,show_inline_hint,0
316,SESS00034,USER2220,desktop,3,tax_id_number,257.06,150.86,805.2,7277.0,1,0,0.131,2,2,0,29.01,no_action,0
317,SESS00034,USER2220,desktop,4,loan_purpose,517.26,302.86,1686.1,5298.9,4,0,0.303,2,0,0,45.04,show_inline_hint,0
318,SESS00034,USER2220,desktop,5,address_line1,476.08,280.24,1941.1,5322.1,6,0,0.539,4,0,1,60.36,simplify_field,0
319,SESS00034,USER2220,desktop,6,annual_income,337.14,179.55,856.0,6357.6,3,0,0.182,3,1,3,30.73,show_inline_hint,0
320,SESS00034,USER2220,desktop,7,annual_income,198.07,286.85,885.1,6042.4,3,0,0.237,0,0,1,30.46,show_inline_hint,0
321,SESS00034,USER2220,desktop,8,routing_number,230.8,334.57,2083.3,4128.9,4,0,0.412,0,3,4,49.31,show_inline_hint,0
322,SESS00035,USER5467,desktop,1,state,683.03,250.71,1157.9,7216.2,3,0,0.175,3,2,0,46.4,show_inline_hint,0
323,SESS00035,USER5467,desktop,2,zip_code,453.84,239.96,1403.4,5111.3,1,0,0.518,2,2,1,38.63,show_inline_hint,0
324,SESS00035,USER5467,desktop,3,tax_id_number,204.85,351.79,1576.7,6518.7,2,0,0.166,0,0,1,43.23,show_inline_hint,0
325,SESS00035,USER5467,desktop,4,full_name,225.14,333.29,1385.1,4934.1,1,0,0.469,3,3,3,38.49,show_inline_hint,0
326,SESS00035,USER5467,desktop,5,employment_status,436.04,253.14,1919.1,8129.7,7,0,0.148,5,1,0,42.85,show_inline_hint,0
327,SESS00035,USER5467,desktop,6,loan_amount,240.33,310.45,2041.3,7379.0,5,0,0.102,7,5,1,49.2,show_inline_hint,0
328,SESS00035,USER5467,desktop,7,tax_id_number,691.62,513.56,2385.1,3666.5,3,0,0.608,2,4,3,74.52,simplify_field,0
329,SESS00035,USER5467,desktop,8,email,473.83,387.77,1868.7,8429.9,4,0,0.437,5,4,0,41.49,show_inline_hint,0
330,SESS00035,USER5467,desktop,8,state,527.84,435.06,1715.8,5315.6,7,0,0.248,2,2,1,52.17,simplify_field,0
331,SESS00035,USER5467,desktop,8,address_line1,552.1,504.66,2087.5,8474.8,6,0,0.424,2,3,3,63.85,simplify_field,0
332,SESS00035,USER5467,desktop,8,phone_number,443.68,294.79,1224.4,10233.3,5,0,0.37,6,2,3,34.57,show_inline_hint,0
333,SESS00036,USER5088,desktop,1,city,447.87,297.65,1451.8,1065.5,3,0,0.215,1,3,1,45.2,show_inline_hint,0
334,SESS00036,USER5088,desktop,2,full_name,364.31,202.46,1718.1,4271.2,4,0,0.696,4,0,0,50.22,simplify_field,0
335,SESS00036,USER5088,desktop,3,routing_number,146.93,222.37,1160.7,6229.9,4,0,0.617,2,2,1,36.17,show_inline_hint,0
336,SESS00036,USER5088,desktop,4,credit_score_range,112.04,158.27,776.0,4077.9,1,0,0.164,2,0,1,15.23,no_action,0
337,SESS00036,USER5088,desktop,5,state,503.7,335.49,1051.1,4497.8,3,0,0.314,1,1,0,44.66,show_inline_hint,0
338,SESS00036,USER5088,desktop,6,date_of_birth,304.65,317.0,1378.5,2830.3,2,0,0.339,1,2,2,35.83,show_inline_hint,0
339,SESS00036,USER5088,desktop,7,existing_debts,614.96,216.67,1232.7,2764.5,5,1,0.485,5,2,1,51.15,simplify_field,0
340,SESS00036,USER5088,desktop,8,state,277.76,289.5,398.3,5184.5,3,0,0.197,3,2,1,19.78,no_action,0
341,SESS00036,USER5088,desktop,8,city,364.7,322.07,1097.9,4865.4,2,0,0.505,1,0,0,39.31,show_inline_hint,0
342,SESS00036,USER5088,desktop,8,existing_debts,340.49,234.37,1263.0,2497.3,8,1,0.57,1,1,2,37.12,show_inline_hint,0
343,SESS00037,USER2793,tablet,1,co_applicant_info,202.71,60.07,0.0,2766.7,2,0,0.13,0,0,0,10.92,no_action,0
344,SESS00037,USER2793,tablet,2,collateral_details,366.37,239.37,660.1,3361.0,3,0,0.235,0,0,0,35.96,show_inline_hint,0
345,SESS00037,USER2793,tablet,3,loan_purpose,198.0,115.32,618.3,4336.7,3,0,0.095,0,0,0,11.17,no_action,0
346,SESS00037,USER2793,tablet,4,date_of_birth,191.5,232.15,860.2,4949.0,1,0,0.134,0,2,0,24.66,no_action,0
347,SESS00037,USER2793,tablet,5,co_applicant_info,194.44,71.33,357.1,4068.4,1,0,0.102,0,0,0,25.52,no_action,0
348,SESS00037,USER2793,tablet,6,address_line1,330.59,118.07,510.1,4048.0,1,0,0.065,2,0,0,22.19,no_action,0
349,SESS00037,USER2793,tablet,7,tax_id_number,445.22,149.57,476.5,3459.3,4,0,0.165,4,1,1,34.45,show_inline_hint,0
350,SESS00038,USER9518,mobile,1,state,413.27,326.11,1426.7,1753.2,8,1,0.197,4,4,0,45.64,show_inline_hint,0
351,SESS00038,USER9518,mobile,2,signature_confirmation,373.18,237.96,1180.3,4067.1,1,0,0.151,0,4,2,41.92,show_inline_hint,0
352,SESS00038,USER9518,mobile,3,existing_debts,134.47,263.98,1025.6,4273.0,5,0,0.381,4,3,0,38.22,show_inline_hint,0
353,SESS00038,USER9518,mobile,4,co_applicant_info,411.09,348.74,689.2,4559.5,5,0,0.078,2,0,0,37.93,show_inline_hint,0
354,SESS00038,USER9518,mobile,5,routing_number,356.89,179.96,1811.8,7016.4,3,0,0.153,2,0,4,49.68,show_inline_hint,0
355,SESS00038,USER9518,mobile,6,credit_score_range,531.35,584.57,1350.6,3346.4,4,0,0.521,3,3,0,61.98,simplify_field,0
356,SESS00038,USER9518,mobile,7,credit_score_range,428.26,185.79,2563.4,5517.9,6,0,0.261,1,1,2,44.43,show_inline_hint,0
357,SESS00038,USER9518,mobile,8,employment_status,631.56,404.42,1365.4,3700.3,3,0,0.403,5,1,1,60.67,simplify_field,0
358,SESS00039,USER8801,tablet,1,existing_debts,152.15,72.08,185.2,3585.1,1,0,0.496,0,0,0,12.38,no_action,0
359,SESS00039,USER8801,tablet,2,existing_debts,140.67,118.43,764.7,2963.2,2,0,0.319,1,1,0,32.52,show_inline_hint,0
360,SESS00039,USER8801,tablet,3,annual_income,321.02,105.72,741.1,1243.5,2,0,0.05,2,1,0,23.31,no_action,0
361,SESS00039,USER8801,tablet,4,bank_account_number,201.57,48.94,168.7,3206.8,1,0,0.04,0,1,0,12.17,no_action,0
362,SESS00039,USER8801,tablet,5,city,238.04,138.89,594.4,2440.3,2,0,0.338,0,1,1,18.32,no_action,0
363,SESS00039,USER8801,tablet,6,signature_confirmation,179.62,139.69,576.0,4817.7,5,0,0.049,1,0,0,18.69,no_action,0
364,SESS00039,USER8801,tablet,7,tax_id_number,342.01,401.28,1252.0,5519.1,2,0,0.346,2,3,2,41.69,show_inline_hint,0
365,SESS00039,USER8801,tablet,8,full_name,318.79,199.63,973.2,3373.2,4,0,0.322,3,1,1,21.22,no_action,0
366,SESS00039,USER8801,tablet,8,date_of_birth,380.32,193.62,361.4,4966.4,4,0,0.288,1,0,0,36.66,show_inline_hint,0
367,SESS00040,USER6145,desktop,1,tax_id_number,201.15,338.14,1263.3,2359.9,6,1,0.049,7,0,2,40.28,show_inline_hint,0
368,SESS00040,USER6145,desktop,2,loan_purpose,537.05,104.53,1359.6,5177.6,4,0,0.322,4,1,1,46.32,show_inline_hint,0
369,SESS00040,USER6145,desktop,3,zip_code,584.93,255.63,1987.5,5627.6,3,0,0.299,2,2,3,58.82,simplify_field,0
370,SESS00040,USER6145,desktop,4,signature_confirmation,475.42,349.07,2893.8,8549.9,3,0,0.37,4,3,1,73.81,simplify_field,0
371,SESS00040,USER6145,desktop,5,date_of_birth,491.61,267.12,1825.0,6791.9,5,0,0.285,3,2,0,40.98,show_inline_hint,0
372,SESS00040,USER6145,desktop,6,date_of_birth,353.46,450.32,2417.2,7759.3,4,0,0.677,3,3,1,63.62,simplify_field,0
373,SESS00041,USER6430,desktop,1,zip_code,142.78,79.35,248.5,3191.5,2,0,0.199,0,0,0,11.68,no_action,0
374,SESS00041,USER6430,desktop,2,full_name,303.47,265.98,1442.3,5349.5,2,0,0.113,5,2,0,49.59,show_inline_hint,0
375,SESS00041,USER6430,desktop,3,address_line1,286.89,204.82,328.4,2310.8,2,0,0.412,2,1,0,22.36,no_action,0
376,SESS00041,USER6430,desktop,4,city,134.5,28.38,740.8,508.0,2,0,0.036,0,1,1,0.39,no_action,0
377,SESS00041,USER6430,desktop,5,employment_status,275.83,186.91,969.0,3798.9,3,0,0.414,2,2,3,32.49,show_inline_hint,0
378,SESS00041,USER6430,desktop,6,employment_status,183.22,104.27,690.6,3813.8,1,0,0.227,0,0,0,19.32,no_action,0
379,SESS00042,USER3526,desktop,1,existing_debts,417.0,355.23,911.7,954.2,2,0,0.415,1,2,1,45.49,show_inline_hint,0
380,SESS00042,USER3526,desktop,2,loan_purpose,377.49,250.53,1524.3,5385.8,1,0,0.328,4,1,1,39.29,show_inline_hint,0
381,SESS00042,USER3526,desktop,3,city,473.84,400.79,1454.2,9209.5,2,0,0.406,2,2,2,42.3,show_inline_hint,0
382,SESS00042,USER3526,desktop,4,loan_purpose,338.71,249.06,1557.7,6494.5,5,0,0.337,2,4,2,38.27,show_inline_hint,0
383,SESS00042,USER3526,desktop,5,state,434.99,263.29,1411.7,3240.4,2,0,0.438,2,2,2,56.09,simplify_field,0
384,SESS00042,USER3526,desktop,6,tax_id_number,364.51,313.36,2378.4,4671.4,4,0,0.517,5,1,2,56.57,simplify_field,0
385,SESS00042,USER3526,desktop,7,date_of_birth,29.51,229.6,1624.9,7817.0,6,0,0.26,3,4,1,39.5,show_inline_hint,0
386,SESS00042,USER3526,desktop,8,existing_debts,527.9,391.52,2877.0,4744.1,3,0,0.534,3,1,1,57.06,simplify_field,0
387,SESS00042,USER3526,desktop,8,credit_score_range,342.85,187.99,566.8,5032.4,3,0,0.513,5,1,0,42.82,show_inline_hint,0
388,SESS00042,USER3526,desktop,8,bank_account_number,624.18,337.29,1414.9,2799.5,4,0,0.189,0,0,0,48.25,show_inline_hint,0
389,SESS00042,USER3526,desktop,8,loan_purpose,343.42,282.88,1090.7,8380.8,6,0,0.394,4,2,0,54.86,simplify_field,0
390,SESS00043,USER8378,desktop,1,loan_purpose,180.84,122.47,268.2,2570.2,1,0,0.251,0,0,0,19.76,no_action,0
391,SESS00043,USER8378,desktop,2,phone_number,197.27,83.82,224.9,1757.8,2,0,0.017,0,0,0,5.51,no_action,0
392,SESS00043,USER8378,desktop,3,loan_purpose,308.2,223.98,394.7,5043.9,1,0,0.1,1,0,0,12.78,no_action,0
393,SESS00043,USER8378,desktop,4,annual_income,239.75,80.85,763.3,3794.4,5,1,0.271,2,1,2,30.18,show_inline_hint,0
394,SESS00043,USER8378,desktop,5,phone_number,162.43,94.66,556.8,1344.8,1,0,0.401,0,0,0,16.25,no_action,0
395,SESS00043,USER8378,desktop,6,collateral_details,140.86,89.1,1771.7,4285.8,1,0,0.223,2,1,1,31.06,show_inline_hint,0
396,SESS00043,USER8378,desktop,7,co_applicant_info,313.59,257.61,1082.6,3501.4,3,0,0.44,1,1,0,45.6,show_inline_hint,0
397,SESS00044,USER5296,desktop,1,loan_purpose,238.07,222.33,1550.3,4520.6,5,0,0.191,4,1,1,43.73,show_inline_hint,0
398,SESS00044,USER5296,desktop,2,credit_score_range,185.89,202.26,2095.0,500.0,4,0,0.381,1,2,0,36.18,show_inline_hint,0
399,SESS00044,USER5296,desktop,3,existing_debts,323.3,285.81,381.9,2958.7,2,0,0.136,1,1,2,26.94,no_action,0
400,SESS00044,USER5296,desktop,4,zip_code,486.93,263.98,2137.0,3421.2,3,0,0.513,1,0,1,53.76,simplify_field,0
401,SESS00044,USER5296,desktop,5,zip_code,307.68,310.02,906.0,4244.9,5,0,0.069,3,2,0,39.49,show_inline_hint,0
